JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457478.94703,13.683,0.039,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.679|VERR=0.010|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=1.6576|CX=1.6569|KX=1.6576|TVI=0.9960|TVIERR=0.0110|TAVER=2.46,1,1.673,Z,-6.244,-7.371,,V2492 CYG,AAVSO,STD,102,,,
2457478.95021,15.023,0.018,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.532|VERR=0.009|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=1.6276|CX=1.6269|KX=1.6276|TR_VI=-0.0310|TR_VIERR=0.0110|TAVER=2.46,1,1.649,Z,-6.837,-8.299,,V2492 CYG,AAVSO,STD,102,,,
2457482.92740,16.169,0.022,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.293|VERR=0.015|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=1.7471|CX=1.7462|KX=1.7470|TV_VI=0.0050|TV_VIERR=0.0120|TAVER=2.46,1,1.775,Z,-6.067,-7.833,,V2492 CYG,AAVSO,STD,101,,,
2457482.93088,13.573,0.032,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.777|VERR=0.010|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=1.7100|CX=1.7091|KX=1.7099|TVI=0.9960|TVIERR=0.0110|TAVER=2.46,1,1.729,Z,-6.232,-7.365,,V2492 CYG,AAVSO,STD,101,,,
2457482.94088,14.875,0.016,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.771|VERR=0.007|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=1.6131|CX=1.6124|KX=1.6131|TR_VI=-0.0310|TR_VIERR=0.0110|TAVER=2.46,1,1.636,Z,-6.926,-8.387,,V2492 CYG,AAVSO,STD,101,,,
2457488.97234,16.138,0.022,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.382|VERR=0.014|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=1.2943|CX=1.2941|KX=1.2945|TV_VI=0.0050|TV_VIERR=0.0120|TAVER=2.46,1,1.305,Z,-6.125,-7.878,,V2492 CYG,AAVSO,STD,101,,,
2457488.97552,13.469,0.032,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.531|VERR=0.011|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=1.2794|CX=1.2791|KX=1.2795|TVI=0.9960|TVIERR=0.0110|TAVER=2.46,1,1.287,Z,-5.882,-7.021,,V2492 CYG,AAVSO,STD,101,,,
2457488.97882,14.820,0.018,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.446|VERR=0.009|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=1.2645|CX=1.2642|KX=1.2646|TR_VI=-0.0310|TR_VIERR=0.0110|TAVER=2.46,1,1.274,Z,-6.548,-8.012,,V2492 CYG,AAVSO,STD,101,,,
2457494.94370,16.269,0.042,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.181|VERR=0.017|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0200|TV_VIERR=0.0280|TAVER=2.47,1,1.371,Z,-6.089,-7.845,,V2492 CYG,AAVSO,STD,102,,,
2457494.95166,13.627,0.050,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.486|VERR=0.009|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0050|TVIERR=0.0150|TAVER=2.47,1,1.323,Z,-6.041,-7.169,,V2492 CYG,AAVSO,STD,102,,,
2457494.95480,14.948,0.023,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.914|VERR=0.010|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0550|TR_VIERR=0.0150|TAVER=2.47,1,1.311,Z,-6.176,-7.617,,V2492 CYG,AAVSO,STD,102,,,
2457500.93354,16.648,0.057,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.867|VERR=0.041|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0200|TV_VIERR=0.0280|TAVER=2.47,1,1.336,Z,-6.156,-7.896,,V2492 CYG,AAVSO,STD,101,,,
2457500.94308,13.934,0.075,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.353|VERR=0.011|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0050|TVIERR=0.0150|TAVER=2.47,1,1.285,Z,-6.217,-7.351,,V2492 CYG,AAVSO,STD,101,,,
2457500.94627,15.297,0.027,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.253|VERR=0.015|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0550|TR_VIERR=0.0150|TAVER=2.47,1,1.273,Z,-6.868,-8.325,,V2492 CYG,AAVSO,STD,101,,,
2457503.94449,16.881,0.055,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.724|VERR=0.039|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0200|TV_VIERR=0.0280|TAVER=2.47,1,1.246,Z,-6.245,-7.987,,V2492 CYG,AAVSO,STD,101,,,
2457503.94795,14.191,0.072,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.202|VERR=0.014|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0050|TVIERR=0.0150|TAVER=2.47,1,1.230,Z,-6.322,-7.446,,V2492 CYG,AAVSO,STD,101,,,
2457503.95125,15.554,0.027,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.141|VERR=0.016|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0550|TR_VIERR=0.0150|TAVER=2.47,1,1.219,Z,-7.011,-8.459,,V2492 CYG,AAVSO,STD,101,,,
2457506.94418,16.631,0.084,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-2.960|VERR=0.078|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.214,Z,-5.228,-6.984,,V2492 CYG,AAVSO,STD,101,,,
2457506.94769,14.059,0.119,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.717|VERR=0.020|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.199,Z,-5.696,-6.820,,V2492 CYG,AAVSO,STD,101,,,
2457506.95111,15.414,0.041,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.167|VERR=0.034|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.189,Z,-5.896,-7.346,,V2492 CYG,AAVSO,STD,101,,,
2457513.91991,16.548,0.039,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.897|VERR=0.018|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.235,Z,-6.084,-7.827,,V2492 CYG,AAVSO,STD,103,,,
2457513.92309,13.862,0.051,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.428|VERR=0.009|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.219,Z,-6.212,-7.350,,V2492 CYG,AAVSO,STD,103,,,
2457513.92641,15.204,0.025,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.329|VERR=0.008|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.209,Z,-6.855,-8.307,,V2492 CYG,AAVSO,STD,103,,,
2457516.92045,16.677,0.042,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.642|VERR=0.022|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.201,Z,-5.958,-7.699,,V2492 CYG,AAVSO,STD,102,,,
2457516.92366,13.954,0.055,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.195|VERR=0.011|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.187,Z,-6.072,-7.192,,V2492 CYG,AAVSO,STD,102,,,
2457516.92681,15.339,0.026,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.071|VERR=0.010|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.179,Z,-6.732,-8.183,,V2492 CYG,AAVSO,STD,101,,,
2457519.92184,16.521,0.040,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.946|VERR=0.018|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.168,Z,-6.106,-7.853,,V2492 CYG,AAVSO,STD,101,,,
2457519.92503,13.829,0.051,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.432|VERR=0.009|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.156,Z,-6.183,-7.311,,V2492 CYG,AAVSO,STD,101,,,
2457519.92822,15.206,0.026,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.307|VERR=0.008|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.149,Z,-6.837,-8.293,,V2492 CYG,AAVSO,STD,102,,,
2457529.87837,16.154,0.043,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.215|VERR=0.027|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.226,Z,-6.007,-7.759,,V2492 CYG,AAVSO,STD,101,,,
2457529.88155,13.528,0.057,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.702|VERR=0.010|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.211,Z,-6.151,-7.281,,V2492 CYG,AAVSO,STD,101,,,
2457529.88485,14.862,0.025,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.633|VERR=0.009|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.201,Z,-6.813,-8.267,,V2492 CYG,AAVSO,STD,101,,,
2457532.87822,16.271,0.041,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.150|VERR=0.023|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.196,Z,-6.058,-7.798,,V2492 CYG,AAVSO,STD,101,,,
2457532.88164,13.654,0.053,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.591|VERR=0.010|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.182,Z,-6.166,-7.281,,V2492 CYG,AAVSO,STD,101,,,
2457532.88483,14.972,0.025,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.540|VERR=0.009|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.174,Z,-6.830,-8.280,,V2492 CYG,AAVSO,STD,101,,,
2457535.88154,16.277,0.038,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21-MAYHILL NM|VMAGINS=-4.164|VERR=0.017|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.158,Z,-6.079,-7.824,,V2492 CYG,AAVSO,STD,101,,,
2457535.88472,13.648,0.049,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21-MAYHILL NM|VMAGINS=-5.600|VERR=0.008|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.147,Z,-6.169,-7.287,,V2492 CYG,AAVSO,STD,101,,,
2457535.88788,14.965,0.025,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21-MAYHILL NM|VMAGINS=-5.512|VERR=0.008|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.140,Z,-6.795,-8.205,,V2492 CYG,AAVSO,STD,101,,,
2457544.86829,17.086,0.044,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.307|VERR=0.026|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.12,Z,-6.032,-7.780,,V2492 CYG,AAVSO,STD,101,,,
2457544.87147,14.365,0.059,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.819|VERR=0.013|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.11,Z,-6.107,-7.239,,V2492 CYG,AAVSO,STD,101,,,
2457544.87463,15.766,0.028,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.716|VERR=0.013|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.11,Z,-6.806,-8.263,,V2492 CYG,AAVSO,STD,101,,,
2457548.79515,16.431,0.041,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.526|VERR=0.025|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.377,Z,-5.594,-7.337,,V2492 CYG,AAVSO,STD,105,,,
2457548.79861,13.850,0.055,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.772|VERR=0.015|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.353,Z,-5.542,-6.656,,V2492 CYG,AAVSO,STD,105,,,
2457548.80178,15.168,0.028,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.248|VERR=0.016|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.340,Z,-5.732,-7.188,,V2492 CYG,AAVSO,STD,105,,,
2457549.81799,16.635,0.027,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.11,Z,16.715,17.613,,V2492 CYG,AAVSO,STD,,,,
2457550.83374,16.768,0.045,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE NM|VMAGINS=-3.345|VERR=0.026|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.180,Z,-5.753,-7.513,,V2492 CYG,AAVSO,STD,101,,,
2457550.83691,14.004,0.060,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE NM|VMAGINS=-5.023|VERR=0.012|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.167,Z,-5.951,-7.091,,V2492 CYG,AAVSO,STD,101,,,
2457550.84007,15.404,0.028,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE NM|VMAGINS=-4.766|VERR=0.012|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.160,Z,-6.496,-7.953,,V2492 CYG,AAVSO,STD,101,,,
2457553.83644,17.221,0.047,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.229|VERR=0.032|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.146,Z,-6.088,-7.831,,V2492 CYG,AAVSO,STD,101,,,
2457553.83963,14.571,0.064,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.660|VERR=0.016|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.135,Z,-6.152,-7.281,,V2492 CYG,AAVSO,STD,101,,,
2457553.84280,15.920,0.028,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-4.536|VERR=0.015|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.129,Z,-6.776,-8.234,,V2492 CYG,AAVSO,STD,101,,,
2457556.83671,16.824,0.047,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-3.639|VERR=0.032|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.123,Z,-6.102,-7.845,,V2492 CYG,AAVSO,STD,101,,,
2457556.83992,14.140,0.064,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-5.119|VERR=0.012|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.114,Z,-6.181,-7.304,,V2492 CYG,AAVSO,STD,101,,,
2457556.84310,15.505,0.027,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-5.010|VERR=0.012|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.47,1,1.108,Z,-6.837,-8.295,,V2492 CYG,AAVSO,STD,101,,,
2457559.83297,17.125,0.066,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE|VMAGINS=-3.252|VERR=0.053|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.112,Z,-6.019,-7.767,,V2492 CYG,AAVSO,STD,101,,,
2457559.83616,14.275,0.090,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE|VMAGINS=-4.867|VERR=0.014|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.104,Z,-6.067,-7.176,,V2492 CYG,AAVSO,STD,101,,,
2457559.83933,15.760,0.017,,R,MGW,,144,154,X16263IP,T21 - ITELESCOPE,0,1.098,Z,-6.702,-5.647,,V2492 CYG,AAVSO,STD,,,,
2457562.72519,17.344,0.122,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.32,Z,16.878,17.773,,V2492 CYG,AAVSO,STD,1,,,
2457562.72980,14.504,0.021,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.30,Z,17.125,17.638,,V2492 CYG,AAVSO,STD,1,,,
2457563.73896,17.385,0.123,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.25,Z,16.969,17.873,,V2492 CYG,AAVSO,STD,2,,,
2457563.74357,14.480,0.025,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.23,Z,17.105,17.644,,V2492 CYG,AAVSO,STD,2,,,
2457569.73067,16.853,0.035,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.21,Z,16.743,17.639,,V2492 CYG,AAVSO,STD,3,,,
2457569.73528,14.230,0.009,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.20,Z,16.957,17.497,,V2492 CYG,AAVSO,STD,3,,,
2457572.85822,16.665,0.041,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-3.793|VERR=0.018|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.47,1,1.026,Z,-6.098,-7.857,,V2492 CYG,AAVSO,STD,101,,,
2457572.86456,13.912,0.053,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.401|VERR=0.010|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.47,1,1.022,Z,-6.236,-7.360,,V2492 CYG,AAVSO,STD,101,,,
